timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_220654_600,79614.602,4159.9824,N,8739.4404,W,516
260407_220654_700,79614.703,4159.9824,N,8739.4404,W,516
260407_220654_800,79614.797,4159.9824,N,8739.4404,W,515
260407_220654_900,79614.898,4159.9824,N,8739.4404,W,515
260407_220655_000,79615.000,4159.9824,N,8739.4404,W,515
260407_220655_100,79615.102,4159.9824,N,8739.4404,W,515
260407_220655_200,79615.203,4159.9824,N,8739.4404,W,516
260407_220655_300,79615.297,4159.9824,N,8739.4404,W,515
260407_220655_400,79615.398,4159.9824,N,8739.4404,W,515
260407_220655_500,79615.500,4159.9824,N,8739.4404,W,515
260407_220655_600,79615.602,4159.9824,N,8739.4404,W,515
260407_220655_700,79615.703,4159.9824,N,8739.4404,W,515
260407_220655_800,79615.797,4159.9824,N,8739.4404,W,515
260407_220655_900,79615.898,4159.9824,N,8739.4404,W,515
260407_220656_000,79616.000,4159.9824,N,8739.4404,W,515
260407_220656_100,79616.102,4159.9824,N,8739.4404,W,515
260407_220656_200,79616.203,4159.9824,N,8739.4404,W,515
260407_220656_300,79616.297,4159.9824,N,8739.4404,W,515
260407_220656_400,79616.398,4159.9824,N,8739.4404,W,515
260407_220656_500,79616.500,4159.9824,N,8739.4404,W,514
260407_220656_600,79616.602,4159.9824,N,8739.4404,W,514
260407_220656_700,79616.703,4159.9824,N,8739.4404,W,514
260407_220656_800,79616.797,4159.9824,N,8739.4404,W,514
260407_220656_900,79616.898,4159.9824,N,8739.4404,W,515
260407_220657_000,79617.000,4159.9824,N,8739.4404,W,514
260407_220657_100,79617.102,4159.9824,N,8739.4404,W,515
260407_220657_200,79617.203,4159.9824,N,8739.4404,W,516
260407_220657_300,79617.297,4159.9824,N,8739.4404,W,515
260407_220657_400,79617.398,4159.9824,N,8739.4404,W,515
260407_220657_500,79617.500,4159.9824,N,8739.4404,W,515
260407_220657_600,79617.602,4159.9824,N,8739.4404,W,515
260407_220657_700,79617.703,4159.9824,N,8739.4404,W,515
260407_220657_800,79617.797,4159.9824,N,8739.4404,W,515
260407_220657_900,79617.898,4159.9824,N,8739.4404,W,516
260407_220658_000,79618.000,4159.9824,N,8739.4404,W,516
260407_220658_100,79618.102,4159.9824,N,8739.4404,W,516
260407_220658_200,79618.203,4159.9824,N,8739.4404,W,516
260407_220658_300,79618.297,4159.9824,N,8739.4404,W,515
260407_220658_400,79618.398,4159.9824,N,8739.4404,W,516
260407_220658_500,79618.500,4159.9824,N,8739.4404,W,516
260407_220658_600,79618.602,4159.9824,N,8739.4404,W,516
260407_220658_700,79618.703,4159.9824,N,8739.4404,W,516
260407_220658_800,79618.797,4159.9824,N,8739.4404,W,516
260407_220658_900,79618.898,4159.9824,N,8739.4404,W,517
260407_220659_000,79619.000,4159.9824,N,8739.4395,W,517
260407_220659_100,79619.102,4159.9824,N,8739.4395,W,517
260407_220659_200,79619.203,4159.9824,N,8739.4395,W,517
260407_220659_300,79619.297,4159.9824,N,8739.4395,W,517
260407_220659_400,79619.398,4159.9824,N,8739.4395,W,517
260407_220659_500,79619.500,4159.9824,N,8739.4395,W,518
260407_220659_600,79619.602,4159.9824,N,8739.4395,W,517
260407_220659_700,79619.703,4159.9824,N,8739.4395,W,518
260407_220659_800,79619.797,4159.9824,N,8739.4395,W,517
260407_220659_900,79619.898,4159.9824,N,8739.4395,W,517
