timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_200201_500,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_600,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_700,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_800,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_900,72121.000,4159.9858,N,8739.4238,W,215
260330_200202_000,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_100,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_200,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_300,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_400,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_500,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_600,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_700,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_800,72122.000,4159.9849,N,8739.4268,W,215
260330_200202_900,72122.000,4159.9849,N,8739.4268,W,215
260330_200203_000,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_100,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_200,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_300,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_400,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_500,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_600,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_700,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_800,72123.000,4159.9849,N,8739.4268,W,215
260330_200203_900,72123.000,4159.9849,N,8739.4268,W,215
260330_200204_000,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_100,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_200,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_300,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_400,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_500,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_600,72124.000,4159.9849,N,8739.4268,W,215
260330_200204_700,72124.000,4159.9849,N,8739.4268,W,214
260330_200204_800,72124.000,4159.9849,N,8739.4268,W,214
260330_200204_900,72124.000,4159.9849,N,8739.4268,W,214
260330_200205_000,72125.000,4159.9849,N,8739.4268,W,215
260330_200205_100,72125.000,4159.9849,N,8739.4268,W,215
260330_200205_200,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_300,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_400,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_500,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_600,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_700,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_800,72125.000,4159.9849,N,8739.4268,W,214
260330_200205_900,72125.000,4159.9849,N,8739.4268,W,214
260330_200206_000,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_100,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_200,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_300,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_400,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_500,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_600,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_700,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_800,72126.000,4159.9849,N,8739.4268,W,214
260330_200206_900,72126.000,4159.9849,N,8739.4268,W,214
260330_200207_000,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_100,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_200,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_300,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_400,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_500,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_600,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_700,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_800,72127.000,4159.9849,N,8739.4268,W,214
260330_200207_900,72127.000,4159.9849,N,8739.4268,W,214
260330_200208_000,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_100,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_200,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_300,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_400,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_500,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_600,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_700,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_800,72128.000,4159.9849,N,8739.4268,W,214
260330_200208_900,72128.000,4159.9849,N,8739.4268,W,214
260330_200209_000,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_100,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_200,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_300,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_400,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_500,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_600,72129.000,4159.9849,N,8739.4268,W,214
260330_200209_700,72129.000,4159.9849,N,8739.4268,W,213
260330_200209_800,72129.000,4159.9849,N,8739.4268,W,214
