timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_224253_200,81773.203,4200.0586,N,8739.6729,W,115
260407_224253_300,81773.297,4200.0586,N,8739.6729,W,112
260407_224253_400,81773.398,4200.0586,N,8739.6729,W,110
260407_224253_500,81773.500,4200.0586,N,8739.6729,W,110
260407_224253_600,81773.602,4200.0586,N,8739.6729,W,124
260407_224253_700,81773.703,4200.0586,N,8739.6729,W,114
260407_224253_800,81773.797,4200.0586,N,8739.6729,W,91
260407_224253_900,81773.898,4200.0586,N,8739.6729,W,80
260407_224254_000,81774.000,4200.0586,N,8739.6719,W,92
260407_224254_100,81774.102,4200.0586,N,8739.6719,W,112
260407_224254_200,81774.203,4200.0586,N,8739.6719,W,115
260407_224254_300,81774.297,4200.0586,N,8739.6719,W,116
260407_224254_400,81774.398,4200.0586,N,8739.6719,W,125
260407_224254_500,81774.500,4200.0586,N,8739.6719,W,117
260407_224254_600,81774.602,4200.0586,N,8739.6719,W,110
260407_224254_700,81774.703,4200.0586,N,8739.6719,W,111
260407_224254_800,81774.797,4200.0586,N,8739.6719,W,105
260407_224254_900,81774.898,4200.0586,N,8739.6719,W,109
260407_224255_000,81775.000,4200.0586,N,8739.6719,W,111
260407_224255_100,81775.102,4200.0586,N,8739.6719,W,110
260407_224255_200,81775.203,4200.0586,N,8739.6719,W,110
260407_224255_300,81775.297,4200.0586,N,8739.6719,W,113
260407_224255_400,81775.398,4200.0586,N,8739.6719,W,115
260407_224255_500,81775.500,4200.0586,N,8739.6719,W,115
260407_224255_600,81775.602,4200.0586,N,8739.6719,W,111
260407_224255_700,81775.703,4200.0586,N,8739.6719,W,108
260407_224255_800,81775.797,4200.0586,N,8739.6719,W,110
260407_224255_900,81775.898,4200.0586,N,8739.6719,W,110
260407_224256_000,81776.000,4200.0586,N,8739.6719,W,113
260407_224256_100,81776.102,4200.0586,N,8739.6719,W,112
260407_224256_200,81776.203,4200.0586,N,8739.6719,W,113
260407_224256_300,81776.297,4200.0586,N,8739.6719,W,113
260407_224256_400,81776.398,4200.0586,N,8739.6719,W,114
260407_224256_500,81776.500,4200.0586,N,8739.6719,W,116
260407_224256_600,81776.602,4200.0586,N,8739.6719,W,115
260407_224256_700,81776.703,4200.0586,N,8739.6719,W,112
260407_224256_800,81776.797,4200.0586,N,8739.6719,W,111
260407_224256_900,81776.898,4200.0586,N,8739.6719,W,112
260407_224257_000,81777.000,4200.0586,N,8739.6719,W,112
260407_224257_100,81777.102,4200.0586,N,8739.6719,W,113
260407_224257_200,81777.203,4200.0586,N,8739.6719,W,113
260407_224257_300,81777.297,4200.0586,N,8739.6719,W,112
260407_224257_400,81777.398,4200.0586,N,8739.6719,W,113
260407_224257_500,81777.500,4200.0586,N,8739.6719,W,112
260407_224257_600,81777.602,4200.0586,N,8739.6719,W,114
260407_224257_700,81777.703,4200.0586,N,8739.6719,W,112
260407_224257_800,81777.797,4200.0586,N,8739.6719,W,112
260407_224257_900,81777.898,4200.0586,N,8739.6719,W,113
260407_224258_000,81778.000,4200.0586,N,8739.6719,W,114
260407_224258_100,81778.102,4200.0586,N,8739.6719,W,112
260407_224258_200,81778.203,4200.0586,N,8739.6719,W,112
