timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260403_001015_102,615.102,4200.0034,N,8739.6055,W,6573
260403_001015_112,615.112,4200.0034,N,8739.6055,W,6617
260403_001015_122,615.122,4200.0034,N,8739.6055,W,6453
260403_001015_137,615.137,4200.0034,N,8739.6055,W,6652
260403_001015_147,615.147,4200.0034,N,8739.6055,W,6489
260403_001015_157,615.157,4200.0034,N,8739.6055,W,6439
260403_001015_167,615.167,4200.0034,N,8739.6055,W,6510
260403_001015_177,615.177,4200.0034,N,8739.6055,W,6501
260403_001015_187,615.187,4200.0034,N,8739.6055,W,6496
260403_001015_197,615.197,4200.0034,N,8739.6055,W,6437
260403_001015_207,615.207,4200.0034,N,8739.6055,W,6643
260403_001015_222,615.222,4200.0034,N,8739.6055,W,6470
260403_001015_232,615.232,4200.0034,N,8739.6055,W,6531
260403_001015_242,615.242,4200.0034,N,8739.6055,W,6651
260403_001015_252,615.252,4200.0034,N,8739.6055,W,6564
260403_001015_262,615.262,4200.0034,N,8739.6055,W,6653
260403_001015_272,615.272,4200.0034,N,8739.6055,W,6474
260403_001015_282,615.282,4200.0034,N,8739.6055,W,6530
260403_001015_292,615.292,4200.0034,N,8739.6055,W,6657
260403_001015_307,615.307,4200.0034,N,8739.6055,W,6477
260403_001015_317,615.317,4200.0034,N,8739.6055,W,6551
260403_001015_327,615.327,4200.0034,N,8739.6055,W,6543
260403_001015_337,615.337,4200.0034,N,8739.6055,W,6613
260403_001015_347,615.347,4200.0034,N,8739.6055,W,6479
260403_001015_357,615.357,4200.0034,N,8739.6055,W,6441
260403_001015_367,615.367,4200.0034,N,8739.6055,W,6527
260403_001015_377,615.377,4200.0034,N,8739.6055,W,6668
260403_001015_391,615.391,4200.0034,N,8739.6055,W,6449
260403_001015_401,615.401,4200.0034,N,8739.6055,W,6440
260403_001015_411,615.411,4200.0034,N,8739.6055,W,6487
260403_001015_421,615.421,4200.0034,N,8739.6055,W,6449
260403_001015_431,615.431,4200.0034,N,8739.6055,W,6553
260403_001015_441,615.441,4200.0034,N,8739.6055,W,6557
