timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_201608_200,72968.203,4159.9829,N,8739.4463,W,218
260330_201608_300,72968.297,4159.9829,N,8739.4463,W,219
260330_201608_400,72968.398,4159.9829,N,8739.4463,W,218
260330_201608_500,72968.500,4159.9829,N,8739.4463,W,218
260330_201608_600,72968.602,4159.9829,N,8739.4463,W,219
260330_201608_700,72968.703,4159.9829,N,8739.4463,W,218
260330_201608_800,72968.797,4159.9829,N,8739.4463,W,219
260330_201608_900,72968.898,4159.9829,N,8739.4463,W,218
260330_201609_000,72969.000,4159.9829,N,8739.4463,W,219
260330_201609_100,72969.102,4159.9829,N,8739.4463,W,218
260330_201609_200,72969.203,4159.9829,N,8739.4463,W,219
260330_201609_300,72969.297,4159.9829,N,8739.4463,W,219
260330_201609_400,72969.398,4159.9829,N,8739.4463,W,219
260330_201609_500,72969.500,4159.9829,N,8739.4463,W,219
260330_201609_600,72969.602,4159.9829,N,8739.4463,W,219
260330_201609_700,72969.703,4159.9829,N,8739.4463,W,219
260330_201609_800,72969.797,4159.9829,N,8739.4463,W,218
260330_201609_900,72969.898,4159.9829,N,8739.4463,W,218
260330_201610_000,72970.000,4159.9829,N,8739.4473,W,218
260330_201610_100,72970.102,4159.9829,N,8739.4473,W,218
260330_201610_200,72970.203,4159.9829,N,8739.4473,W,218
260330_201610_300,72970.297,4159.9829,N,8739.4473,W,218
260330_201610_400,72970.398,4159.9829,N,8739.4473,W,218
260330_201610_500,72970.500,4159.9829,N,8739.4473,W,218
260330_201610_600,72970.602,4159.9829,N,8739.4473,W,218
260330_201610_700,72970.703,4159.9829,N,8739.4473,W,218
260330_201610_800,72970.797,4159.9829,N,8739.4473,W,217
260330_201610_900,72970.898,4159.9829,N,8739.4473,W,216
260330_201611_000,72971.000,4159.9829,N,8739.4473,W,216
260330_201611_000,72971.000,4159.9829,N,8739.4463,W,215
260330_201611_100,72971.102,4159.9829,N,8739.4463,W,215
260330_201611_200,72971.203,4159.9829,N,8739.4463,W,214
260330_201611_300,72971.297,4159.9829,N,8739.4463,W,214
260330_201611_400,72971.398,4159.9829,N,8739.4463,W,214
260330_201611_500,72971.500,4159.9829,N,8739.4463,W,214
260330_201611_600,72971.602,4159.9829,N,8739.4463,W,215
260330_201611_700,72971.703,4159.9829,N,8739.4463,W,214
260330_201611_800,72971.797,4159.9829,N,8739.4463,W,214
260330_201612_000,72972.000,4159.9829,N,8739.4482,W,215
260330_201612_100,72972.102,4159.9829,N,8739.4482,W,215
260330_201612_200,72972.203,4159.9829,N,8739.4482,W,215
260330_201612_300,72972.297,4159.9829,N,8739.4482,W,215
260330_201612_400,72972.398,4159.9829,N,8739.4482,W,216
260330_201612_500,72972.500,4159.9829,N,8739.4482,W,217
260330_201612_600,72972.602,4159.9829,N,8739.4482,W,217
260330_201612_700,72972.703,4159.9829,N,8739.4482,W,218
260330_201612_800,72972.797,4159.9829,N,8739.4482,W,219
260330_201612_900,72972.898,4159.9829,N,8739.4482,W,219
260330_201613_000,72973.000,4159.9829,N,8739.4482,W,219
260330_201613_100,72973.102,4159.9829,N,8739.4482,W,220
260330_201613_200,72973.203,4159.9829,N,8739.4482,W,220
260330_201613_300,72973.297,4159.9829,N,8739.4482,W,220
260330_201613_400,72973.398,4159.9829,N,8739.4482,W,220
260330_201613_500,72973.500,4159.9829,N,8739.4482,W,220
260330_201613_600,72973.602,4159.9829,N,8739.4482,W,221
260330_201613_700,72973.703,4159.9829,N,8739.4482,W,221
260330_201613_800,72973.797,4159.9829,N,8739.4482,W,221
260330_201613_900,72973.898,4159.9829,N,8739.4482,W,221
260330_201614_000,72974.000,4159.9824,N,8739.4482,W,221
260330_201614_100,72974.102,4159.9824,N,8739.4482,W,221
260330_201614_200,72974.203,4159.9824,N,8739.4482,W,221
260330_201614_300,72974.297,4159.9824,N,8739.4482,W,221
260330_201614_400,72974.398,4159.9824,N,8739.4482,W,221
260330_201614_500,72974.500,4159.9824,N,8739.4482,W,220
260330_201614_600,72974.602,4159.9824,N,8739.4482,W,220
260330_201614_700,72974.703,4159.9824,N,8739.4482,W,220
260330_201614_800,72974.797,4159.9824,N,8739.4482,W,219
260330_201614_900,72974.898,4159.9824,N,8739.4482,W,219
260330_201615_000,72975.000,4159.9824,N,8739.4482,W,219
260330_201615_100,72975.102,4159.9824,N,8739.4482,W,219
260330_201615_200,72975.203,4159.9824,N,8739.4482,W,219
260330_201615_300,72975.297,4159.9824,N,8739.4482,W,219
260330_201615_400,72975.398,4159.9824,N,8739.4482,W,218
260330_201615_500,72975.500,4159.9824,N,8739.4482,W,218
260330_201615_600,72975.602,4159.9824,N,8739.4482,W,218
260330_201615_700,72975.703,4159.9824,N,8739.4482,W,218
260330_201615_800,72975.797,4159.9824,N,8739.4482,W,218
260330_201615_900,72975.898,4159.9824,N,8739.4482,W,218
260330_201616_000,72976.000,4159.9829,N,8739.4473,W,218
260330_201616_100,72976.102,4159.9829,N,8739.4473,W,217
260330_201616_200,72976.203,4159.9829,N,8739.4473,W,217
260330_201616_300,72976.297,4159.9829,N,8739.4473,W,218
260330_201616_400,72976.398,4159.9829,N,8739.4473,W,218
260330_201616_500,72976.500,4159.9829,N,8739.4473,W,218
260330_201616_600,72976.602,4159.9829,N,8739.4473,W,218
260330_201616_700,72976.703,4159.9829,N,8739.4473,W,218
260330_201616_800,72976.797,4159.9829,N,8739.4473,W,218
260330_201616_900,72976.898,4159.9829,N,8739.4473,W,218
260330_201617_000,72977.000,4159.9829,N,8739.4473,W,218
260330_201617_100,72977.102,4159.9829,N,8739.4473,W,218
260330_201617_200,72977.203,4159.9829,N,8739.4473,W,218
260330_201617_300,72977.297,4159.9829,N,8739.4473,W,218
260330_201617_400,72977.398,4159.9829,N,8739.4473,W,218
260330_201617_500,72977.500,4159.9829,N,8739.4473,W,218
260330_201617_600,72977.602,4159.9829,N,8739.4473,W,218
260330_201617_700,72977.703,4159.9829,N,8739.4473,W,218
260330_201617_800,72977.797,4159.9829,N,8739.4473,W,217
260330_201617_900,72977.898,4159.9829,N,8739.4473,W,218
260330_201618_000,72978.000,4159.9834,N,8739.4473,W,218
260330_201618_100,72978.102,4159.9834,N,8739.4473,W,218
260330_201618_200,72978.203,4159.9834,N,8739.4473,W,217
260330_201618_300,72978.297,4159.9834,N,8739.4473,W,218
260330_201618_400,72978.398,4159.9834,N,8739.4473,W,218
260330_201618_500,72978.500,4159.9834,N,8739.4473,W,218
260330_201618_600,72978.602,4159.9834,N,8739.4473,W,218
260330_201618_700,72978.703,4159.9834,N,8739.4473,W,218
260330_201618_800,72978.797,4159.9834,N,8739.4473,W,217
260330_201618_900,72978.898,4159.9834,N,8739.4473,W,217
260330_201619_000,72979.000,4159.9834,N,8739.4473,W,217
260330_201619_100,72979.102,4159.9834,N,8739.4473,W,217
260330_201619_200,72979.203,4159.9834,N,8739.4473,W,217
260330_201619_300,72979.297,4159.9834,N,8739.4473,W,217
260330_201619_400,72979.398,4159.9834,N,8739.4473,W,217
260330_201619_500,72979.500,4159.9834,N,8739.4473,W,217
260330_201619_600,72979.602,4159.9834,N,8739.4473,W,217
260330_201619_700,72979.703,4159.9834,N,8739.4473,W,217
260330_201619_800,72979.797,4159.9834,N,8739.4473,W,217
260330_201619_900,72979.898,4159.9834,N,8739.4473,W,217
260330_201620_000,72980.000,4159.9834,N,8739.4463,W,217
260330_201620_100,72980.102,4159.9834,N,8739.4463,W,217
260330_201620_200,72980.203,4159.9834,N,8739.4463,W,217
260330_201620_300,72980.297,4159.9834,N,8739.4463,W,217
260330_201620_400,72980.398,4159.9834,N,8739.4463,W,217
260330_201620_500,72980.500,4159.9834,N,8739.4463,W,217
260330_201620_600,72980.602,4159.9834,N,8739.4463,W,217
260330_201620_700,72980.703,4159.9834,N,8739.4463,W,217
260330_201620_800,72980.797,4159.9834,N,8739.4463,W,216
260330_201620_900,72980.898,4159.9834,N,8739.4463,W,215
260330_201621_000,72981.000,4159.9834,N,8739.4463,W,215
260330_201621_100,72981.102,4159.9834,N,8739.4463,W,215
260330_201621_200,72981.203,4159.9834,N,8739.4463,W,215
260330_201621_300,72981.297,4159.9834,N,8739.4463,W,215
260330_201621_400,72981.398,4159.9834,N,8739.4463,W,215
260330_201621_500,72981.500,4159.9834,N,8739.4463,W,215
260330_201621_600,72981.602,4159.9834,N,8739.4463,W,215
260330_201621_700,72981.703,4159.9834,N,8739.4463,W,215
260330_201621_800,72981.797,4159.9834,N,8739.4463,W,215
260330_201621_900,72981.898,4159.9834,N,8739.4463,W,215
260330_201622_000,72982.000,4159.9834,N,8739.4463,W,216
260330_201622_000,72982.000,4159.9839,N,8739.4453,W,216
260330_201622_100,72982.102,4159.9839,N,8739.4453,W,216
260330_201622_200,72982.203,4159.9839,N,8739.4453,W,216
260330_201622_300,72982.297,4159.9839,N,8739.4453,W,216
260330_201622_400,72982.398,4159.9839,N,8739.4453,W,216
260330_201622_500,72982.500,4159.9839,N,8739.4453,W,216
260330_201622_600,72982.602,4159.9839,N,8739.4453,W,216
260330_201622_700,72982.703,4159.9839,N,8739.4453,W,216
260330_201622_800,72982.797,4159.9839,N,8739.4453,W,217
260330_201623_000,72983.000,4159.9839,N,8739.4443,W,217
260330_201623_100,72983.102,4159.9839,N,8739.4443,W,217
260330_201623_200,72983.203,4159.9839,N,8739.4443,W,217
260330_201623_300,72983.297,4159.9839,N,8739.4443,W,217
260330_201623_400,72983.398,4159.9839,N,8739.4443,W,217
260330_201623_500,72983.500,4159.9839,N,8739.4443,W,217
260330_201623_600,72983.602,4159.9839,N,8739.4443,W,217
260330_201623_700,72983.703,4159.9839,N,8739.4443,W,217
260330_201623_800,72983.797,4159.9839,N,8739.4443,W,217
260330_201623_900,72983.898,4159.9839,N,8739.4443,W,217
260330_201624_000,72984.000,4159.9839,N,8739.4443,W,217
260330_201624_000,72984.000,4159.9839,N,8739.4443,W,217
260330_201624_100,72984.102,4159.9839,N,8739.4443,W,217
260330_201624_200,72984.203,4159.9839,N,8739.4443,W,216
260330_201624_300,72984.297,4159.9839,N,8739.4443,W,217
260330_201624_400,72984.398,4159.9839,N,8739.4443,W,217
260330_201624_500,72984.500,4159.9839,N,8739.4443,W,217
260330_201624_600,72984.602,4159.9839,N,8739.4443,W,217
260330_201624_700,72984.703,4159.9839,N,8739.4443,W,216
260330_201624_800,72984.797,4159.9839,N,8739.4443,W,216
