timecode,lat,lat_dir,lon,lon_dir,sensor
260324_222118_500,4200.0176,N,8739.4414,W,209
260324_222118_600,4200.0176,N,8739.4414,W,209
260324_222118_700,4200.0176,N,8739.4414,W,209
260324_222118_800,4200.0176,N,8739.4414,W,209
260324_222118_900,4200.0176,N,8739.4414,W,209
260324_222119_000,4200.0181,N,8739.4414,W,209
260324_222119_100,4200.0181,N,8739.4414,W,209
260324_222119_200,4200.0181,N,8739.4414,W,209
260324_222119_300,4200.0181,N,8739.4414,W,209
260324_222119_400,4200.0181,N,8739.4414,W,209
260324_222119_500,4200.0181,N,8739.4414,W,209
260324_222119_600,4200.0181,N,8739.4414,W,209
260324_222119_700,4200.0181,N,8739.4414,W,209
260324_222119_800,4200.0181,N,8739.4414,W,209
260324_222119_900,4200.0181,N,8739.4414,W,209
260324_222120_000,4200.0176,N,8739.4414,W,209
260324_222120_100,4200.0176,N,8739.4414,W,209
260324_222120_200,4200.0176,N,8739.4414,W,209
260324_222120_300,4200.0176,N,8739.4414,W,209
260324_222120_400,4200.0176,N,8739.4414,W,209
260324_222120_500,4200.0176,N,8739.4414,W,209
260324_222120_600,4200.0176,N,8739.4414,W,209
260324_222120_700,4200.0176,N,8739.4414,W,209
260324_222120_800,4200.0176,N,8739.4414,W,209
260324_222120_900,4200.0176,N,8739.4414,W,209
260324_222121_000,4200.0176,N,8739.4424,W,209
260324_222121_100,4200.0176,N,8739.4424,W,209
260324_222121_200,4200.0176,N,8739.4424,W,209
260324_222121_300,4200.0176,N,8739.4424,W,209
260324_222121_400,4200.0176,N,8739.4424,W,209
260324_222121_500,4200.0176,N,8739.4424,W,209
260324_222121_600,4200.0176,N,8739.4424,W,209
260324_222121_700,4200.0176,N,8739.4424,W,209
260324_222121_800,4200.0176,N,8739.4424,W,209
260324_222121_900,4200.0176,N,8739.4424,W,209
260324_222122_000,4200.0176,N,8739.4424,W,209
260324_222122_100,4200.0176,N,8739.4424,W,209
260324_222122_200,4200.0176,N,8739.4424,W,209
260324_222122_300,4200.0176,N,8739.4424,W,209
260324_222122_400,4200.0176,N,8739.4424,W,209
260324_222122_500,4200.0176,N,8739.4424,W,209
260324_222122_600,4200.0176,N,8739.4424,W,209
260324_222122_700,4200.0176,N,8739.4424,W,209
260324_222122_800,4200.0176,N,8739.4424,W,209
260324_222122_900,4200.0176,N,8739.4424,W,209
260324_222123_000,4200.0176,N,8739.4424,W,209
260324_222123_100,4200.0176,N,8739.4424,W,209
260324_222123_200,4200.0176,N,8739.4424,W,209
260324_222123_300,4200.0176,N,8739.4424,W,209
260324_222123_400,4200.0176,N,8739.4424,W,209
260324_222123_500,4200.0176,N,8739.4424,W,209
260324_222123_600,4200.0176,N,8739.4424,W,209
260324_222123_700,4200.0176,N,8739.4424,W,209
260324_222123_800,4200.0176,N,8739.4424,W,209
260324_222123_900,4200.0176,N,8739.4424,W,209
260324_222124_000,4200.0176,N,8739.4424,W,209
260324_222124_000,4200.0176,N,8739.4424,W,209
260324_222124_100,4200.0176,N,8739.4424,W,209
260324_222124_200,4200.0176,N,8739.4424,W,209
260324_222124_300,4200.0176,N,8739.4424,W,209
260324_222124_400,4200.0176,N,8739.4424,W,209
260324_222124_500,4200.0176,N,8739.4424,W,209
260324_222124_600,4200.0176,N,8739.4424,W,209
260324_222124_700,4200.0176,N,8739.4424,W,209
260324_222124_800,4200.0176,N,8739.4424,W,209
260324_222125_000,4200.0176,N,8739.4424,W,209
260324_222125_100,4200.0176,N,8739.4424,W,209
260324_222125_200,4200.0176,N,8739.4424,W,209
260324_222125_300,4200.0176,N,8739.4424,W,209
260324_222125_400,4200.0176,N,8739.4424,W,209
260324_222125_500,4200.0176,N,8739.4424,W,209
260324_222125_600,4200.0176,N,8739.4424,W,209
260324_222125_700,4200.0176,N,8739.4424,W,209
260324_222125_800,4200.0176,N,8739.4424,W,209
260324_222125_900,4200.0176,N,8739.4424,W,209
260324_222126_000,4200.0176,N,8739.4424,W,209
260324_222126_100,4200.0176,N,8739.4424,W,209
260324_222126_200,4200.0176,N,8739.4424,W,209
260324_222126_300,4200.0176,N,8739.4424,W,209
260324_222126_400,4200.0176,N,8739.4424,W,209
260324_222126_500,4200.0176,N,8739.4424,W,209
260324_222126_600,4200.0176,N,8739.4424,W,209
260324_222126_700,4200.0176,N,8739.4424,W,209
260324_222126_800,4200.0176,N,8739.4424,W,209
260324_222126_900,4200.0176,N,8739.4424,W,209
260324_222127_000,4200.0166,N,8739.4424,W,209
260324_222127_100,4200.0166,N,8739.4424,W,209
260324_222127_200,4200.0166,N,8739.4424,W,209
260324_222127_300,4200.0166,N,8739.4424,W,209
260324_222127_400,4200.0166,N,8739.4424,W,209
260324_222127_500,4200.0166,N,8739.4424,W,209
260324_222127_600,4200.0166,N,8739.4424,W,209
260324_222127_700,4200.0166,N,8739.4424,W,209
260324_222127_800,4200.0166,N,8739.4424,W,209
260324_222127_900,4200.0166,N,8739.4424,W,209
260324_222128_000,4200.0161,N,8739.4424,W,209
260324_222128_100,4200.0161,N,8739.4424,W,209
260324_222128_200,4200.0161,N,8739.4424,W,209
260324_222128_300,4200.0161,N,8739.4424,W,209
260324_222128_400,4200.0161,N,8739.4424,W,209
260324_222128_500,4200.0161,N,8739.4424,W,209
260324_222128_600,4200.0161,N,8739.4424,W,209
260324_222128_700,4200.0161,N,8739.4424,W,209
260324_222128_800,4200.0161,N,8739.4424,W,209
260324_222128_900,4200.0161,N,8739.4424,W,209
260324_222129_000,4200.0166,N,8739.4424,W,209
260324_222129_100,4200.0166,N,8739.4424,W,209
260324_222129_200,4200.0166,N,8739.4424,W,209
260324_222129_300,4200.0166,N,8739.4424,W,209
260324_222129_400,4200.0166,N,8739.4424,W,209
260324_222129_500,4200.0166,N,8739.4424,W,209
260324_222129_600,4200.0166,N,8739.4424,W,209
260324_222129_700,4200.0166,N,8739.4424,W,209
260324_222129_800,4200.0166,N,8739.4424,W,209
260324_222129_900,4200.0166,N,8739.4424,W,209
260324_222130_000,4200.0161,N,8739.4424,W,209
260324_222130_100,4200.0161,N,8739.4424,W,209
260324_222130_200,4200.0161,N,8739.4424,W,209
260324_222130_300,4200.0161,N,8739.4424,W,209
260324_222130_400,4200.0161,N,8739.4424,W,209
260324_222130_500,4200.0161,N,8739.4424,W,209
260324_222130_600,4200.0161,N,8739.4424,W,209
260324_222130_700,4200.0161,N,8739.4424,W,209
260324_222130_800,4200.0161,N,8739.4424,W,209
260324_222130_900,4200.0161,N,8739.4424,W,209
260324_222131_000,4200.0166,N,8739.4424,W,209
260324_222131_100,4200.0166,N,8739.4424,W,209
260324_222131_200,4200.0166,N,8739.4424,W,209
260324_222131_300,4200.0166,N,8739.4424,W,209
260324_222131_400,4200.0166,N,8739.4424,W,209
260324_222131_500,4200.0166,N,8739.4424,W,209
260324_222131_600,4200.0166,N,8739.4424,W,209
260324_222131_700,4200.0166,N,8739.4424,W,209
260324_222131_800,4200.0166,N,8739.4424,W,209
260324_222131_900,4200.0166,N,8739.4424,W,209
260324_222132_000,4200.0166,N,8739.4424,W,209
260324_222132_000,4200.0171,N,8739.4424,W,209
260324_222132_100,4200.0171,N,8739.4424,W,209
260324_222132_200,4200.0171,N,8739.4424,W,209
260324_222132_300,4200.0171,N,8739.4424,W,209
260324_222132_400,4200.0171,N,8739.4424,W,209
260324_222132_500,4200.0171,N,8739.4424,W,209
260324_222132_600,4200.0171,N,8739.4424,W,209
260324_222132_700,4200.0171,N,8739.4424,W,209
260324_222132_800,4200.0171,N,8739.4424,W,209
260324_222133_000,4200.0166,N,8739.4424,W,209
260324_222133_100,4200.0166,N,8739.4424,W,209
260324_222133_200,4200.0166,N,8739.4424,W,209
260324_222133_300,4200.0166,N,8739.4424,W,209
260324_222133_400,4200.0166,N,8739.4424,W,209
260324_222133_500,4200.0166,N,8739.4424,W,209
260324_222133_600,4200.0166,N,8739.4424,W,209
260324_222133_700,4200.0166,N,8739.4424,W,209
260324_222133_800,4200.0166,N,8739.4424,W,209
260324_222133_900,4200.0166,N,8739.4424,W,209
260324_222134_000,4200.0166,N,8739.4434,W,209
260324_222134_100,4200.0166,N,8739.4434,W,209
260324_222134_200,4200.0166,N,8739.4434,W,209
260324_222134_300,4200.0166,N,8739.4434,W,209
260324_222134_400,4200.0166,N,8739.4434,W,209
260324_222134_500,4200.0166,N,8739.4434,W,209
260324_222134_600,4200.0166,N,8739.4434,W,209
260324_222134_700,4200.0166,N,8739.4434,W,209
260324_222134_800,4200.0166,N,8739.4434,W,209
260324_222134_900,4200.0166,N,8739.4434,W,209
260324_222135_000,4200.0161,N,8739.4434,W,209
260324_222135_100,4200.0161,N,8739.4434,W,209
260324_222135_200,4200.0161,N,8739.4434,W,209
260324_222135_300,4200.0161,N,8739.4434,W,209
260324_222135_400,4200.0161,N,8739.4434,W,209
260324_222135_500,4200.0161,N,8739.4434,W,209
260324_222135_600,4200.0161,N,8739.4434,W,209
260324_222135_700,4200.0161,N,8739.4434,W,209
260324_222135_800,4200.0161,N,8739.4434,W,209
260324_222135_900,4200.0161,N,8739.4434,W,209
260324_222136_000,4200.0161,N,8739.4434,W,209
260324_222136_100,4200.0161,N,8739.4434,W,209
260324_222136_200,4200.0161,N,8739.4434,W,209
260324_222136_300,4200.0161,N,8739.4434,W,209
260324_222136_400,4200.0161,N,8739.4434,W,209
260324_222136_500,4200.0161,N,8739.4434,W,209
260324_222136_600,4200.0161,N,8739.4434,W,209
260324_222136_700,4200.0161,N,8739.4434,W,209
260324_222136_800,4200.0161,N,8739.4434,W,209
260324_222136_900,4200.0161,N,8739.4434,W,209
260324_222137_000,4200.0161,N,8739.4434,W,209
260324_222137_000,4200.0146,N,8739.4434,W,209
260324_222137_100,4200.0146,N,8739.4434,W,209
260324_222137_200,4200.0146,N,8739.4434,W,209
260324_222137_300,4200.0146,N,8739.4434,W,209
260324_222137_400,4200.0146,N,8739.4434,W,209
260324_222137_500,4200.0146,N,8739.4434,W,209
260324_222137_600,4200.0146,N,8739.4434,W,209
260324_222137_700,4200.0146,N,8739.4434,W,209
260324_222137_800,4200.0146,N,8739.4434,W,209
260324_222138_000,4200.0142,N,8739.4434,W,209
260324_222138_100,4200.0142,N,8739.4434,W,209
260324_222138_200,4200.0142,N,8739.4434,W,209
260324_222138_300,4200.0142,N,8739.4434,W,209
260324_222138_400,4200.0142,N,8739.4434,W,209
260324_222138_500,4200.0142,N,8739.4434,W,209
260324_222138_600,4200.0142,N,8739.4434,W,209
260324_222138_700,4200.0142,N,8739.4434,W,209
260324_222138_800,4200.0142,N,8739.4434,W,209
260324_222138_900,4200.0142,N,8739.4434,W,209
260324_222139_000,4200.0142,N,8739.4434,W,209
260324_222139_100,4200.0142,N,8739.4434,W,209
260324_222139_200,4200.0142,N,8739.4434,W,209
260324_222139_300,4200.0142,N,8739.4434,W,209
260324_222139_400,4200.0142,N,8739.4434,W,209
260324_222139_500,4200.0142,N,8739.4434,W,209
260324_222139_600,4200.0142,N,8739.4434,W,209
260324_222139_700,4200.0142,N,8739.4434,W,209
260324_222139_800,4200.0142,N,8739.4434,W,209
260324_222139_900,4200.0142,N,8739.4434,W,209
260324_222140_000,4200.0142,N,8739.4434,W,209
260324_222140_100,4200.0142,N,8739.4434,W,209
260324_222140_200,4200.0142,N,8739.4434,W,209
260324_222140_300,4200.0142,N,8739.4434,W,209
260324_222140_400,4200.0142,N,8739.4434,W,209
260324_222140_500,4200.0142,N,8739.4434,W,209
260324_222140_600,4200.0142,N,8739.4434,W,209
260324_222140_700,4200.0142,N,8739.4434,W,209
260324_222140_800,4200.0142,N,8739.4434,W,209
260324_222140_900,4200.0142,N,8739.4434,W,209
260324_222141_000,4200.0142,N,8739.4434,W,209
260324_222141_000,4200.0142,N,8739.4434,W,209
260324_222141_100,4200.0142,N,8739.4434,W,209
260324_222141_200,4200.0142,N,8739.4434,W,209
260324_222141_300,4200.0142,N,8739.4434,W,209
260324_222141_400,4200.0142,N,8739.4434,W,209
260324_222141_500,4200.0142,N,8739.4434,W,209
260324_222141_600,4200.0142,N,8739.4434,W,209
260324_222141_700,4200.0142,N,8739.4434,W,209
260324_222141_800,4200.0142,N,8739.4434,W,209
260324_222142_000,4200.0142,N,8739.4434,W,209
260324_222142_100,4200.0142,N,8739.4434,W,209
260324_222142_200,4200.0142,N,8739.4434,W,209
260324_222142_300,4200.0142,N,8739.4434,W,209
260324_222142_400,4200.0142,N,8739.4434,W,209
260324_222142_500,4200.0142,N,8739.4434,W,209
260324_222142_600,4200.0142,N,8739.4434,W,209
260324_222142_700,4200.0142,N,8739.4434,W,209
260324_222142_800,4200.0142,N,8739.4434,W,209
260324_222142_900,4200.0142,N,8739.4434,W,209
260324_222143_000,4200.0132,N,8739.4434,W,209
260324_222143_100,4200.0132,N,8739.4434,W,209
260324_222143_200,4200.0132,N,8739.4434,W,209
260324_222143_300,4200.0132,N,8739.4434,W,209
260324_222143_400,4200.0132,N,8739.4434,W,209
260324_222143_500,4200.0132,N,8739.4434,W,209
260324_222143_600,4200.0132,N,8739.4434,W,209
260324_222143_700,4200.0132,N,8739.4434,W,209
260324_222143_800,4200.0132,N,8739.4434,W,209
260324_222143_900,4200.0132,N,8739.4434,W,209
260324_222144_000,4200.0142,N,8739.4434,W,209
260324_222144_100,4200.0142,N,8739.4434,W,209
260324_222144_200,4200.0142,N,8739.4434,W,209
260324_222144_300,4200.0142,N,8739.4434,W,209
260324_222144_400,4200.0142,N,8739.4434,W,209
260324_222144_500,4200.0142,N,8739.4434,W,209
260324_222144_600,4200.0142,N,8739.4434,W,209
260324_222144_700,4200.0142,N,8739.4434,W,209
260324_222144_800,4200.0142,N,8739.4434,W,209
260324_222144_900,4200.0142,N,8739.4434,W,209
260324_222145_000,4200.0142,N,8739.4434,W,209
260324_222145_000,4200.0142,N,8739.4434,W,209
260324_222145_100,4200.0142,N,8739.4434,W,209
260324_222145_200,4200.0142,N,8739.4434,W,209
260324_222145_300,4200.0142,N,8739.4434,W,209
260324_222145_400,4200.0142,N,8739.4434,W,209
260324_222145_500,4200.0142,N,8739.4434,W,209
260324_222145_600,4200.0142,N,8739.4434,W,209
260324_222145_700,4200.0142,N,8739.4434,W,209
260324_222145_800,4200.0142,N,8739.4434,W,209
260324_222145_900,4200.0142,N,8739.4434,W,209
260324_222146_000,4200.0142,N,8739.4434,W,209
260324_222146_100,4200.0142,N,8739.4434,W,209
260324_222146_200,4200.0142,N,8739.4434,W,209
260324_222146_300,4200.0142,N,8739.4434,W,209
260324_222146_400,4200.0142,N,8739.4434,W,209
260324_222146_500,4200.0142,N,8739.4434,W,209
260324_222146_600,4200.0142,N,8739.4434,W,209
260324_222146_700,4200.0142,N,8739.4434,W,209
260324_222146_800,4200.0142,N,8739.4434,W,209
260324_222146_900,4200.0142,N,8739.4434,W,209
260324_222147_000,4200.0142,N,8739.4434,W,209
260324_222147_100,4200.0142,N,8739.4434,W,209
260324_222147_200,4200.0142,N,8739.4434,W,209
260324_222147_300,4200.0142,N,8739.4434,W,209
260324_222147_400,4200.0142,N,8739.4434,W,209
260324_222147_500,4200.0142,N,8739.4434,W,209
260324_222147_600,4200.0142,N,8739.4434,W,209
260324_222147_700,4200.0142,N,8739.4434,W,209
260324_222147_800,4200.0142,N,8739.4434,W,209
260324_222147_900,4200.0142,N,8739.4434,W,209
260324_222148_000,4200.0142,N,8739.4434,W,209
260324_222148_100,4200.0142,N,8739.4434,W,209
260324_222148_200,4200.0142,N,8739.4434,W,209
260324_222148_300,4200.0142,N,8739.4434,W,209
260324_222148_400,4200.0142,N,8739.4434,W,209
260324_222148_500,4200.0142,N,8739.4434,W,209
260324_222148_600,4200.0142,N,8739.4434,W,209
260324_222148_700,4200.0142,N,8739.4434,W,209
260324_222148_800,4200.0142,N,8739.4434,W,209
260324_222148_900,4200.0142,N,8739.4434,W,209
260324_222149_000,4200.0142,N,8739.4434,W,209
260324_222149_100,4200.0142,N,8739.4434,W,209
260324_222149_200,4200.0142,N,8739.4434,W,209
260324_222149_300,4200.0142,N,8739.4434,W,209
260324_222149_400,4200.0142,N,8739.4434,W,209
260324_222149_500,4200.0142,N,8739.4434,W,209
260324_222149_600,4200.0142,N,8739.4434,W,209
260324_222149_700,4200.0142,N,8739.4434,W,209
260324_222149_800,4200.0142,N,8739.4434,W,209
260324_222149_900,4200.0142,N,8739.4434,W,209
260324_222150_000,4200.0142,N,8739.4434,W,209
260324_222150_100,4200.0142,N,8739.4434,W,209
260324_222150_200,4200.0142,N,8739.4434,W,209
260324_222150_300,4200.0142,N,8739.4434,W,209
260324_222150_400,4200.0142,N,8739.4434,W,209
260324_222150_500,4200.0142,N,8739.4434,W,209
260324_222150_600,4200.0142,N,8739.4434,W,209
260324_222150_700,4200.0142,N,8739.4434,W,209
260324_222150_800,4200.0142,N,8739.4434,W,209
260324_222150_900,4200.0142,N,8739.4434,W,209
260324_222151_000,4200.0156,N,8739.4414,W,209
260324_222151_100,4200.0156,N,8739.4414,W,209
260324_222151_200,4200.0156,N,8739.4414,W,209
260324_222151_300,4200.0156,N,8739.4414,W,209
260324_222151_400,4200.0156,N,8739.4414,W,209
260324_222151_500,4200.0156,N,8739.4414,W,209
260324_222151_600,4200.0156,N,8739.4414,W,209
260324_222151_700,4200.0156,N,8739.4414,W,209
260324_222151_800,4200.0156,N,8739.4414,W,209
260324_222152_000,4200.0156,N,8739.4414,W,209
260324_222152_100,4200.0156,N,8739.4414,W,209
260324_222152_200,4200.0156,N,8739.4414,W,209
260324_222152_300,4200.0156,N,8739.4414,W,209
260324_222152_400,4200.0156,N,8739.4414,W,209
260324_222152_500,4200.0156,N,8739.4414,W,209
260324_222152_600,4200.0156,N,8739.4414,W,209
260324_222152_700,4200.0156,N,8739.4414,W,209
260324_222152_800,4200.0156,N,8739.4414,W,209
260324_222152_900,4200.0156,N,8739.4414,W,209
260324_222153_000,4200.0156,N,8739.4414,W,209
260324_222153_100,4200.0156,N,8739.4414,W,209
260324_222153_200,4200.0156,N,8739.4414,W,209
260324_222153_300,4200.0156,N,8739.4414,W,209
260324_222153_400,4200.0156,N,8739.4414,W,209
260324_222153_500,4200.0156,N,8739.4414,W,209
260324_222153_600,4200.0156,N,8739.4414,W,209
260324_222153_700,4200.0156,N,8739.4414,W,209
260324_222153_800,4200.0156,N,8739.4414,W,209
260324_222153_900,4200.0156,N,8739.4414,W,209
260324_222154_000,4200.0156,N,8739.4414,W,209
260324_222154_000,4200.0171,N,8739.4404,W,209
260324_222154_100,4200.0171,N,8739.4404,W,209
260324_222154_200,4200.0171,N,8739.4404,W,209
260324_222154_300,4200.0171,N,8739.4404,W,209
260324_222154_400,4200.0171,N,8739.4404,W,209
260324_222154_500,4200.0171,N,8739.4404,W,209
260324_222154_600,4200.0171,N,8739.4404,W,209
260324_222154_700,4200.0171,N,8739.4404,W,209
260324_222154_800,4200.0171,N,8739.4404,W,209
260324_222154_900,4200.0171,N,8739.4404,W,209
260324_222155_000,4200.0171,N,8739.4404,W,209
260324_222155_100,4200.0171,N,8739.4404,W,209
260324_222155_200,4200.0171,N,8739.4404,W,209
260324_222155_300,4200.0171,N,8739.4404,W,209
260324_222155_400,4200.0171,N,8739.4404,W,209
260324_222155_500,4200.0171,N,8739.4404,W,209
260324_222155_600,4200.0171,N,8739.4404,W,209
260324_222155_700,4200.0171,N,8739.4404,W,209
260324_222155_800,4200.0171,N,8739.4404,W,209
260324_222155_900,4200.0171,N,8739.4404,W,209
260324_222156_000,4200.0171,N,8739.4404,W,209
260324_222156_100,4200.0171,N,8739.4404,W,209
260324_222156_200,4200.0171,N,8739.4404,W,209
260324_222156_300,4200.0171,N,8739.4404,W,209
260324_222156_400,4200.0171,N,8739.4404,W,209
260324_222156_500,4200.0171,N,8739.4404,W,209
260324_222156_600,4200.0171,N,8739.4404,W,209
260324_222156_700,4200.0171,N,8739.4404,W,209
260324_222156_800,4200.0171,N,8739.4404,W,209
260324_222156_900,4200.0171,N,8739.4404,W,209
260324_222157_000,4200.0171,N,8739.4404,W,209
260324_222157_100,4200.0171,N,8739.4404,W,209
260324_222157_200,4200.0171,N,8739.4404,W,209
260324_222157_300,4200.0171,N,8739.4404,W,209
260324_222157_400,4200.0171,N,8739.4404,W,209
260324_222157_500,4200.0171,N,8739.4404,W,209
260324_222157_600,4200.0171,N,8739.4404,W,209
260324_222157_700,4200.0171,N,8739.4404,W,209
260324_222157_800,4200.0171,N,8739.4404,W,209
260324_222158_000,4200.0195,N,8739.4395,W,209
260324_222158_100,4200.0195,N,8739.4395,W,209
260324_222158_200,4200.0195,N,8739.4395,W,209
260324_222158_300,4200.0195,N,8739.4395,W,209
260324_222158_400,4200.0195,N,8739.4395,W,209
260324_222158_500,4200.0195,N,8739.4395,W,209
260324_222158_600,4200.0195,N,8739.4395,W,209
260324_222158_700,4200.0195,N,8739.4395,W,209
260324_222158_800,4200.0195,N,8739.4395,W,209
260324_222158_900,4200.0195,N,8739.4395,W,209
260324_222159_000,4200.0195,N,8739.4395,W,209
260324_222159_100,4200.0195,N,8739.4395,W,209
260324_222159_200,4200.0195,N,8739.4395,W,209
260324_222159_300,4200.0195,N,8739.4395,W,209
260324_222159_400,4200.0195,N,8739.4395,W,209
260324_222159_500,4200.0195,N,8739.4395,W,209
260324_222159_600,4200.0195,N,8739.4395,W,209
260324_222159_700,4200.0195,N,8739.4395,W,209
260324_222159_800,4200.0195,N,8739.4395,W,209
260324_222159_900,4200.0195,N,8739.4395,W,209
260324_222200_000,4200.0195,N,8739.4395,W,209
260324_222200_100,4200.0195,N,8739.4395,W,209
260324_222200_200,4200.0195,N,8739.4395,W,209
260324_222200_300,4200.0195,N,8739.4395,W,209
260324_222200_400,4200.0195,N,8739.4395,W,209
260324_222200_500,4200.0195,N,8739.4395,W,209
260324_222200_600,4200.0195,N,8739.4395,W,209
260324_222200_700,4200.0195,N,8739.4395,W,209
260324_222200_800,4200.0195,N,8739.4395,W,209
260324_222200_900,4200.0195,N,8739.4395,W,209
260324_222201_000,4200.0195,N,8739.4395,W,209
260324_222201_000,4200.0195,N,8739.4385,W,209
260324_222201_100,4200.0195,N,8739.4385,W,209
260324_222201_200,4200.0195,N,8739.4385,W,209
260324_222201_300,4200.0195,N,8739.4385,W,209
260324_222201_400,4200.0195,N,8739.4385,W,209
260324_222201_500,4200.0195,N,8739.4385,W,209
260324_222201_600,4200.0195,N,8739.4385,W,209
260324_222201_700,4200.0195,N,8739.4385,W,209
260324_222201_800,4200.0195,N,8739.4385,W,209
260324_222201_900,4200.0195,N,8739.4385,W,209
260324_222202_000,4200.0190,N,8739.4375,W,209
260324_222202_100,4200.0190,N,8739.4375,W,209
260324_222202_200,4200.0190,N,8739.4375,W,209
260324_222202_300,4200.0190,N,8739.4375,W,209
260324_222202_400,4200.0190,N,8739.4375,W,209
260324_222202_500,4200.0190,N,8739.4375,W,209
260324_222202_600,4200.0190,N,8739.4375,W,209
260324_222202_700,4200.0190,N,8739.4375,W,209
260324_222202_800,4200.0190,N,8739.4375,W,209
260324_222203_000,4200.0195,N,8739.4375,W,209
260324_222203_100,4200.0195,N,8739.4375,W,209
260324_222203_200,4200.0195,N,8739.4375,W,209
260324_222203_300,4200.0195,N,8739.4375,W,209
260324_222203_400,4200.0195,N,8739.4375,W,209
260324_222203_500,4200.0195,N,8739.4375,W,209
260324_222203_600,4200.0195,N,8739.4375,W,209
260324_222203_700,4200.0195,N,8739.4375,W,209
260324_222203_800,4200.0195,N,8739.4375,W,209
260324_222203_900,4200.0195,N,8739.4375,W,209
260324_222204_000,4200.0195,N,8739.4375,W,209
260324_222204_100,4200.0195,N,8739.4375,W,209
260324_222204_200,4200.0195,N,8739.4375,W,209
260324_222204_300,4200.0195,N,8739.4375,W,209
260324_222204_400,4200.0195,N,8739.4375,W,209
260324_222204_500,4200.0195,N,8739.4375,W,209
260324_222204_600,4200.0195,N,8739.4375,W,209
260324_222204_700,4200.0195,N,8739.4375,W,209
260324_222204_800,4200.0195,N,8739.4375,W,209
260324_222204_900,4200.0195,N,8739.4375,W,209
260324_222205_000,4200.0195,N,8739.4375,W,209
260324_222205_000,4200.0195,N,8739.4365,W,209
260324_222205_100,4200.0195,N,8739.4365,W,209
260324_222205_200,4200.0195,N,8739.4365,W,209
260324_222205_300,4200.0195,N,8739.4365,W,209
260324_222205_400,4200.0195,N,8739.4365,W,209
260324_222205_500,4200.0195,N,8739.4365,W,209
260324_222205_600,4200.0195,N,8739.4365,W,209
260324_222205_700,4200.0195,N,8739.4365,W,209
260324_222205_800,4200.0195,N,8739.4365,W,209
260324_222205_900,4200.0195,N,8739.4365,W,209
260324_222206_000,4200.0195,N,8739.4365,W,209
260324_222206_100,4200.0195,N,8739.4365,W,209
260324_222206_200,4200.0195,N,8739.4365,W,209
260324_222206_300,4200.0195,N,8739.4365,W,209
260324_222206_400,4200.0195,N,8739.4365,W,209
260324_222206_500,4200.0195,N,8739.4365,W,209
260324_222206_600,4200.0195,N,8739.4365,W,209
260324_222206_700,4200.0195,N,8739.4365,W,209
260324_222206_800,4200.0195,N,8739.4365,W,209
260324_222206_900,4200.0195,N,8739.4365,W,209
260324_222207_000,4200.0195,N,8739.4365,W,209
260324_222207_100,4200.0195,N,8739.4365,W,209
260324_222207_200,4200.0195,N,8739.4365,W,209
260324_222207_300,4200.0195,N,8739.4365,W,209
260324_222207_400,4200.0195,N,8739.4365,W,209
260324_222207_500,4200.0195,N,8739.4365,W,209
260324_222207_600,4200.0195,N,8739.4365,W,209
260324_222207_700,4200.0195,N,8739.4365,W,209
260324_222207_800,4200.0195,N,8739.4365,W,209
260324_222207_900,4200.0195,N,8739.4365,W,209
260324_222208_000,4200.0195,N,8739.4365,W,209
260324_222208_100,4200.0195,N,8739.4365,W,209
260324_222208_200,4200.0195,N,8739.4365,W,209
260324_222208_300,4200.0195,N,8739.4365,W,209
260324_222208_400,4200.0195,N,8739.4365,W,209
260324_222208_500,4200.0195,N,8739.4365,W,209
260324_222208_600,4200.0195,N,8739.4365,W,209
260324_222208_700,4200.0195,N,8739.4365,W,209
260324_222208_800,4200.0195,N,8739.4365,W,209
260324_222208_900,4200.0195,N,8739.4365,W,209
260324_222209_000,4200.0195,N,8739.4365,W,209
260324_222209_100,4200.0195,N,8739.4365,W,209
260324_222209_200,4200.0195,N,8739.4365,W,209
260324_222209_300,4200.0195,N,8739.4365,W,209
260324_222209_400,4200.0195,N,8739.4365,W,209
260324_222209_500,4200.0195,N,8739.4365,W,209
260324_222209_600,4200.0195,N,8739.4365,W,209
260324_222209_700,4200.0195,N,8739.4365,W,209
260324_222209_800,4200.0195,N,8739.4365,W,209
260324_222209_900,4200.0195,N,8739.4365,W,209
260324_222210_000,4200.0195,N,8739.4365,W,209
260324_222210_100,4200.0195,N,8739.4365,W,209
260324_222210_200,4200.0195,N,8739.4365,W,209
260324_222210_300,4200.0195,N,8739.4365,W,209
260324_222210_400,4200.0195,N,8739.4365,W,209
260324_222210_500,4200.0195,N,8739.4365,W,209
260324_222210_600,4200.0195,N,8739.4365,W,209
260324_222210_700,4200.0195,N,8739.4365,W,209
260324_222210_800,4200.0195,N,8739.4365,W,209
260324_222210_900,4200.0195,N,8739.4365,W,209
260324_222211_000,4200.0195,N,8739.4365,W,209
260324_222211_100,4200.0195,N,8739.4365,W,209
260324_222211_200,4200.0195,N,8739.4365,W,209
260324_222211_300,4200.0195,N,8739.4365,W,209
260324_222211_400,4200.0195,N,8739.4365,W,209
260324_222211_500,4200.0195,N,8739.4365,W,209
260324_222211_600,4200.0195,N,8739.4365,W,209
260324_222211_700,4200.0195,N,8739.4365,W,209
260324_222211_800,4200.0195,N,8739.4365,W,209
260324_222211_900,4200.0195,N,8739.4365,W,209
260324_222212_000,4200.0195,N,8739.4365,W,209
